id_fuente,id_tipo_evento,fecha_hora,usuario_origen,direccion_ip,severidad,resultado,descripcion
1,2,2026-08-18 11:46:03,admin,172.16.152.42,BAJA,EXITOSO,Actividad de red registrada para análisis. Registro masivo VIGIA #5549.
1,1,2026-08-13 23:09:07,usuario03,172.16.60.3,BAJA,EXITOSO,Usuario autenticado correctamente. Registro masivo VIGIA #5550.
1,3,2026-09-04 18:28:34,usuario01,172.16.54.17,BAJA,BLOQUEADO,Acceso autorizado a recurso del sistema. Registro masivo VIGIA #5551.
1,3,2026-09-09 13:47:06,desconocido,10.0.71.88,ALTA,EXITOSO,Usuario accede a recurso protegido. Registro masivo VIGIA #5552.
1,2,2026-08-29 00:00:48,desconocido,192.168.168.105,MEDIA,EXITOSO,Conexión de red registrada por el sistema. Registro masivo VIGIA #5553.
1,1,2026-09-05 16:31:17,usuario02,172.16.201.251,ALTA,FALLIDO,Intento de autenticación fallida. Registro masivo VIGIA #5554.
1,3,2026-09-01 04:32:33,servicio_web,192.168.123.21,MEDIA,EXITOSO,Acceso bloqueado por política de seguridad. Registro masivo VIGIA #5555.
1,1,2026-09-04 19:26:02,usuario01,172.16.48.250,ALTA,BLOQUEADO,Múltiples intentos de autenticación registrados. Registro masivo VIGIA #5556.
1,2,2026-08-25 00:56:29,usuario03,10.0.123.30,MEDIA,EXITOSO,Conexión rechazada por política de seguridad. Registro masivo VIGIA #5557.
1,1,2026-09-11 11:13:49,usuario02,192.168.171.159,BAJA,FALLIDO,Intento reiterado de inicio de sesión. Registro masivo VIGIA #5558.
1,1,2026-08-13 15:58:12,servicio_web,10.0.206.66,BAJA,EXITOSO,Usuario autenticado correctamente. Registro masivo VIGIA #5559.
1,3,2026-08-19 20:50:41,sistema,192.168.120.161,MEDIA,EXITOSO,Actividad administrativa registrada. Registro masivo VIGIA #5560.
1,3,2026-08-31 12:13:42,desconocido,172.16.89.217,CRITICA,FALLIDO,Actividad detectada en horario no habitual. Registro masivo VIGIA #5561.
1,4,2026-08-27 18:12:33,sistema,10.0.137.191,CRITICA,FALLIDO,Actividad de alta gravedad registrada. Registro masivo VIGIA #5562.
1,1,2026-08-24 15:37:18,admin,10.0.40.143,MEDIA,EXITOSO,Inicio de sesión exitoso. Registro masivo VIGIA #5563.
1,2,2026-08-20 02:18:19,usuario03,172.16.100.14,ALTA,EXITOSO,Comunicación detectada entre dispositivos monitoreados. Registro masivo VIGIA #5564.
1,1,2026-08-15 09:12:25,usuario03,10.0.15.84,MEDIA,FALLIDO,Múltiples intentos de autenticación registrados. Registro masivo VIGIA #5565.
1,2,2026-09-06 01:06:03,servicio_web,192.168.150.216,MEDIA,EXITOSO,Conexión rechazada por política de seguridad. Registro masivo VIGIA #5566.
1,1,2026-08-24 17:11:44,usuario02,192.168.78.3,CRITICA,BLOQUEADO,Autenticación bloqueada por política de seguridad. Registro masivo VIGIA #5567.
1,2,2026-09-09 23:13:51,servicio_web,192.168.177.153,ALTA,EXITOSO,Actividad de red registrada para análisis. Registro masivo VIGIA #5568.
1,1,2026-08-17 01:15:27,desconocido,10.0.88.41,MEDIA,EXITOSO,Usuario autenticado correctamente. Registro masivo VIGIA #5569.
1,2,2026-09-11 08:27:36,admin,10.0.90.159,ALTA,EXITOSO,Actividad inusual registrada desde una dirección IP. Registro masivo VIGIA #5570.
1,2,2026-08-26 21:54:03,usuario03,192.168.237.62,MEDIA,BLOQUEADO,Actividad inusual registrada desde una dirección IP. Registro masivo VIGIA #5571.
1,2,2026-09-07 20:14:54,usuario01,172.16.130.2,MEDIA,EXITOSO,Tráfico de red detectado desde un origen interno. Registro masivo VIGIA #5572.
1,3,2026-08-17 12:19:01,admin,192.168.219.70,BAJA,FALLIDO,Usuario accede a recurso protegido. Registro masivo VIGIA #5573.
1,2,2026-08-18 08:41:42,usuario03,192.168.164.64,BAJA,EXITOSO,Actividad detectada desde una dirección IP no habitual. Registro masivo VIGIA #5574.
1,3,2026-09-07 15:39:46,usuario01,10.0.132.114,CRITICA,BLOQUEADO,Usuario accede a recurso protegido. Registro masivo VIGIA #5575.
1,3,2026-08-27 02:37:59,admin,10.0.19.172,ALTA,BLOQUEADO,Acceso autorizado a recurso del sistema. Registro masivo VIGIA #5576.
1,1,2026-09-11 08:01:40,usuario02,172.16.195.70,MEDIA,BLOQUEADO,Intento de acceso con credenciales incorrectas. Registro masivo VIGIA #5577.
1,4,2026-09-04 06:51:22,analista01,192.168.238.216,CRITICA,EXITOSO,Evento de seguridad que requiere atención prioritaria. Registro masivo VIGIA #5578.
1,3,2026-08-31 13:35:58,admin,10.0.81.104,MEDIA,BLOQUEADO,Actividad administrativa registrada. Registro masivo VIGIA #5579.
1,2,2026-08-27 01:12:37,usuario01,192.168.130.35,CRITICA,EXITOSO,Tráfico de red detectado desde un origen interno. Registro masivo VIGIA #5580.
1,3,2026-08-19 07:35:10,servicio_web,192.168.158.124,BAJA,EXITOSO,Actividad administrativa registrada. Registro masivo VIGIA #5581.
1,4,2026-08-25 18:56:24,admin,172.16.109.45,MEDIA,EXITOSO,Actividad de alta gravedad registrada. Registro masivo VIGIA #5582.
1,1,2026-09-11 23:59:19,servicio_web,192.168.218.141,MEDIA,BLOQUEADO,Autenticación bloqueada por política de seguridad. Registro masivo VIGIA #5583.
1,1,2026-08-30 03:10:17,admin,10.0.51.254,MEDIA,BLOQUEADO,Múltiples intentos de autenticación registrados. Registro masivo VIGIA #5584.
1,1,2026-08-18 21:22:56,usuario01,192.168.199.48,ALTA,EXITOSO,Intento de autenticación fallida. Registro masivo VIGIA #5585.
1,2,2026-08-27 04:32:16,sistema,192.168.32.91,MEDIA,EXITOSO,Actividad de red registrada para análisis. Registro masivo VIGIA #5586.
1,2,2026-08-18 17:41:12,servicio_web,10.0.185.127,BAJA,FALLIDO,Actividad detectada desde una dirección IP no habitual. Registro masivo VIGIA #5587.
1,4,2026-08-15 19:11:13,usuario01,192.168.166.228,CRITICA,BLOQUEADO,Actividad potencialmente comprometida. Registro masivo VIGIA #5588.
1,2,2026-09-03 21:51:47,usuario02,172.16.100.131,ALTA,EXITOSO,Tráfico de red detectado desde un origen interno. Registro masivo VIGIA #5589.
1,1,2026-08-30 18:25:59,admin,192.168.198.205,MEDIA,EXITOSO,Intento de autenticación fallida. Registro masivo VIGIA #5590.
1,3,2026-08-16 08:00:52,usuario01,172.16.169.93,ALTA,EXITOSO,Usuario accede a recurso protegido. Registro masivo VIGIA #5591.
1,4,2026-09-09 03:15:36,usuario03,192.168.126.177,CRITICA,EXITOSO,Actividad potencialmente comprometida. Registro masivo VIGIA #5592.
1,1,2026-09-02 22:33:09,servicio_web,172.16.189.98,MEDIA,EXITOSO,Intento de autenticación fallida. Registro masivo VIGIA #5593.
1,3,2026-08-20 16:35:36,usuario02,172.16.48.50,MEDIA,FALLIDO,Acceso bloqueado por política de seguridad. Registro masivo VIGIA #5594.
1,4,2026-08-31 02:56:00,usuario02,192.168.130.171,CRITICA,BLOQUEADO,Actividad potencialmente comprometida. Registro masivo VIGIA #5595.
1,4,2026-08-15 04:04:21,usuario02,172.16.217.232,CRITICA,BLOQUEADO,Actividad de alta gravedad registrada. Registro masivo VIGIA #5596.
1,4,2026-08-26 08:29:43,analista01,10.0.136.165,ALTA,BLOQUEADO,Evento de seguridad que requiere atención prioritaria. Registro masivo VIGIA #5597.
1,1,2026-08-25 15:06:38,usuario03,10.0.171.107,MEDIA,FALLIDO,Intento de acceso con credenciales incorrectas. Registro masivo VIGIA #5598.
1,4,2026-09-02 19:18:37,usuario02,172.16.230.61,CRITICA,EXITOSO,Amenaza crítica detectada por el sistema. Registro masivo VIGIA #5599.
1,1,2026-09-04 17:53:11,desconocido,10.0.105.105,ALTA,EXITOSO,Múltiples intentos de autenticación registrados. Registro masivo VIGIA #5600.
1,1,2026-08-18 00:23:40,desconocido,192.168.51.210,MEDIA,FALLIDO,Usuario autenticado correctamente. Registro masivo VIGIA #5601.
1,4,2026-08-13 03:45:25,usuario03,10.0.238.54,CRITICA,FALLIDO,Actividad de alta gravedad registrada. Registro masivo VIGIA #5602.
1,4,2026-08-27 23:51:44,usuario02,10.0.76.157,CRITICA,FALLIDO,Evento crítico detectado en sistema monitoreado. Registro masivo VIGIA #5603.
1,2,2026-09-05 01:05:50,analista01,10.0.26.59,MEDIA,FALLIDO,Actividad detectada desde una dirección IP no habitual. Registro masivo VIGIA #5604.
1,4,2026-08-13 21:59:32,usuario01,172.16.64.220,CRITICA,BLOQUEADO,Comportamiento crítico detectado durante el monitoreo. Registro masivo VIGIA #5605.
1,1,2026-08-31 18:42:41,desconocido,10.0.92.226,MEDIA,FALLIDO,Múltiples intentos de autenticación registrados. Registro masivo VIGIA #5606.
1,2,2026-08-19 15:22:50,sistema,172.16.70.12,ALTA,FALLIDO,Comunicación detectada entre dispositivos monitoreados. Registro masivo VIGIA #5607.
1,4,2026-09-05 17:21:45,usuario01,172.16.116.149,CRITICA,BLOQUEADO,Actividad potencialmente comprometida. Registro masivo VIGIA #5608.
1,3,2026-09-09 13:14:17,desconocido,10.0.127.137,ALTA,BLOQUEADO,Actividad administrativa registrada. Registro masivo VIGIA #5609.
1,3,2026-08-29 01:06:55,usuario01,172.16.91.158,MEDIA,EXITOSO,Acceso autorizado a recurso del sistema. Registro masivo VIGIA #5610.
1,1,2026-09-01 03:38:55,admin,172.16.178.244,ALTA,BLOQUEADO,Múltiples intentos de autenticación registrados. Registro masivo VIGIA #5611.
1,1,2026-08-26 09:02:41,sistema,192.168.228.186,MEDIA,EXITOSO,Intento de acceso con credenciales incorrectas. Registro masivo VIGIA #5612.
1,3,2026-08-16 10:27:47,admin,10.0.171.163,MEDIA,EXITOSO,Intento de acceso a recurso restringido. Registro masivo VIGIA #5613.
1,2,2026-09-10 17:15:15,analista01,10.0.147.175,BAJA,EXITOSO,Comunicación detectada entre dispositivos monitoreados. Registro masivo VIGIA #5614.
1,4,2026-08-27 12:03:58,sistema,192.168.82.35,MEDIA,FALLIDO,Actividad de alta gravedad registrada. Registro masivo VIGIA #5615.
1,2,2026-08-25 13:35:55,usuario01,10.0.14.206,MEDIA,EXITOSO,Tráfico de red detectado desde un origen interno. Registro masivo VIGIA #5616.
1,3,2026-08-26 11:01:49,servicio_web,172.16.57.181,MEDIA,EXITOSO,Acceso realizado fuera del horario habitual. Registro masivo VIGIA #5617.
1,2,2026-08-20 18:51:44,sistema,192.168.231.216,MEDIA,FALLIDO,Conexión de red registrada por el sistema. Registro masivo VIGIA #5618.
1,3,2026-09-05 08:13:22,usuario01,172.16.72.252,ALTA,BLOQUEADO,Acceso bloqueado por política de seguridad. Registro masivo VIGIA #5619.
1,2,2026-08-13 06:21:03,usuario03,10.0.236.87,MEDIA,FALLIDO,Actividad de red registrada para análisis. Registro masivo VIGIA #5620.
1,2,2026-08-17 01:43:46,usuario02,10.0.90.239,BAJA,EXITOSO,Conexión de red registrada por el sistema. Registro masivo VIGIA #5621.
1,3,2026-08-21 04:30:24,usuario03,192.168.130.81,BAJA,EXITOSO,Acceso autorizado a recurso del sistema. Registro masivo VIGIA #5622.
1,3,2026-08-15 17:58:47,usuario02,172.16.37.135,MEDIA,EXITOSO,Acceso autorizado a recurso del sistema. Registro masivo VIGIA #5623.
1,2,2026-09-02 07:03:29,admin,10.0.214.69,MEDIA,BLOQUEADO,Conexión rechazada por política de seguridad. Registro masivo VIGIA #5624.
1,3,2026-09-01 19:24:16,desconocido,172.16.134.180,BAJA,EXITOSO,Actividad administrativa registrada. Registro masivo VIGIA #5625.
1,4,2026-08-27 21:09:12,sistema,10.0.240.162,ALTA,FALLIDO,Evento de seguridad que requiere atención prioritaria. Registro masivo VIGIA #5626.
1,2,2026-09-11 15:12:18,analista01,192.168.96.103,BAJA,EXITOSO,Tráfico de red detectado desde un origen interno. Registro masivo VIGIA #5627.
1,1,2026-09-02 10:36:50,sistema,192.168.78.105,CRITICA,FALLIDO,Usuario autenticado correctamente. Registro masivo VIGIA #5628.
1,3,2026-08-31 16:44:31,sistema,10.0.30.30,BAJA,BLOQUEADO,Acceso autorizado a recurso del sistema. Registro masivo VIGIA #5629.
1,3,2026-09-03 04:21:08,usuario01,10.0.140.221,BAJA,EXITOSO,Actividad administrativa registrada. Registro masivo VIGIA #5630.
1,2,2026-08-14 13:00:47,usuario01,10.0.101.97,MEDIA,BLOQUEADO,Comunicación detectada entre dispositivos monitoreados. Registro masivo VIGIA #5631.
1,1,2026-08-23 19:12:00,usuario02,172.16.204.144,MEDIA,EXITOSO,Autenticación bloqueada por política de seguridad. Registro masivo VIGIA #5632.
1,4,2026-09-09 09:56:56,usuario03,172.16.212.157,CRITICA,BLOQUEADO,Evento crítico detectado en sistema monitoreado. Registro masivo VIGIA #5633.
1,1,2026-09-09 02:43:37,usuario02,192.168.141.145,BAJA,FALLIDO,Intento de autenticación fallida. Registro masivo VIGIA #5634.
1,3,2026-08-14 02:49:31,usuario02,172.16.32.158,BAJA,EXITOSO,Actividad administrativa registrada. Registro masivo VIGIA #5635.
1,2,2026-08-17 08:06:46,desconocido,10.0.68.77,BAJA,EXITOSO,Actividad inusual registrada desde una dirección IP. Registro masivo VIGIA #5636.
1,4,2026-09-08 16:49:25,usuario02,192.168.24.246,CRITICA,BLOQUEADO,Intento de acceso no autorizado detectado. Registro masivo VIGIA #5637.
1,2,2026-08-17 06:50:12,usuario03,10.0.79.110,BAJA,EXITOSO,Actividad inusual registrada desde una dirección IP. Registro masivo VIGIA #5638.
1,2,2026-09-01 21:19:21,usuario03,10.0.216.93,CRITICA,EXITOSO,Tráfico de red detectado desde un origen interno. Registro masivo VIGIA #5639.
1,3,2026-08-25 18:41:20,servicio_web,172.16.104.141,MEDIA,EXITOSO,Usuario accede a recurso protegido. Registro masivo VIGIA #5640.
1,1,2026-09-03 07:17:00,desconocido,10.0.215.250,BAJA,EXITOSO,Intento de autenticación fallida. Registro masivo VIGIA #5641.
1,1,2026-08-23 18:09:05,usuario01,10.0.39.194,ALTA,FALLIDO,Autenticación bloqueada por política de seguridad. Registro masivo VIGIA #5642.
1,3,2026-08-14 20:41:12,servicio_web,10.0.129.200,MEDIA,EXITOSO,Actividad administrativa registrada. Registro masivo VIGIA #5643.
1,2,2026-09-03 13:02:14,usuario02,10.0.184.119,MEDIA,EXITOSO,Conexión rechazada por política de seguridad. Registro masivo VIGIA #5644.
1,4,2026-09-03 17:14:10,desconocido,192.168.158.113,ALTA,FALLIDO,Evento de seguridad que requiere atención prioritaria. Registro masivo VIGIA #5645.
1,2,2026-08-22 06:00:00,analista01,192.168.131.226,BAJA,EXITOSO,Actividad inusual registrada desde una dirección IP. Registro masivo VIGIA #5646.
1,1,2026-08-23 16:09:48,usuario02,192.168.221.11,MEDIA,FALLIDO,Intento reiterado de inicio de sesión. Registro masivo VIGIA #5647.
1,4,2026-09-09 19:22:05,usuario03,10.0.166.25,ALTA,FALLIDO,Evento de seguridad que requiere atención prioritaria. Registro masivo VIGIA #5648.
1,3,2026-08-23 13:45:15,analista01,192.168.161.144,BAJA,EXITOSO,Acceso realizado fuera del horario habitual. Registro masivo VIGIA #5649.
1,3,2026-08-30 19:20:50,sistema,10.0.254.76,MEDIA,FALLIDO,Acceso bloqueado por política de seguridad. Registro masivo VIGIA #5650.
1,3,2026-08-29 07:55:11,desconocido,192.168.169.210,MEDIA,EXITOSO,Acceso realizado fuera del horario habitual. Registro masivo VIGIA #5651.
1,1,2026-09-08 18:03:07,usuario03,10.0.112.200,MEDIA,EXITOSO,Autenticación bloqueada por política de seguridad. Registro masivo VIGIA #5652.
1,4,2026-08-16 02:35:08,usuario03,10.0.239.239,ALTA,FALLIDO,Intento de acceso no autorizado detectado. Registro masivo VIGIA #5653.
1,2,2026-09-01 09:20:36,admin,172.16.77.137,MEDIA,EXITOSO,Actividad de red registrada para análisis. Registro masivo VIGIA #5654.
1,1,2026-09-02 03:33:28,usuario01,192.168.181.102,BAJA,FALLIDO,Usuario autenticado correctamente. Registro masivo VIGIA #5655.
1,2,2026-08-27 14:38:43,servicio_web,10.0.224.176,BAJA,EXITOSO,Actividad detectada desde una dirección IP no habitual. Registro masivo VIGIA #5656.
1,4,2026-08-27 06:13:34,servicio_web,172.16.67.38,CRITICA,FALLIDO,Amenaza crítica detectada por el sistema. Registro masivo VIGIA #5657.
1,4,2026-08-30 08:19:23,usuario01,192.168.187.168,ALTA,FALLIDO,Intento de acceso no autorizado detectado. Registro masivo VIGIA #5658.
1,3,2026-09-08 15:30:19,usuario02,10.0.175.217,CRITICA,EXITOSO,Usuario accede a recurso protegido. Registro masivo VIGIA #5659.
1,2,2026-08-25 08:28:15,servicio_web,172.16.246.27,MEDIA,EXITOSO,Comunicación detectada entre dispositivos monitoreados. Registro masivo VIGIA #5660.
1,3,2026-09-08 07:47:40,usuario03,10.0.165.53,ALTA,EXITOSO,Acceso autorizado a recurso del sistema. Registro masivo VIGIA #5661.
1,4,2026-09-02 01:27:59,analista01,192.168.213.107,CRITICA,FALLIDO,Actividad potencialmente comprometida. Registro masivo VIGIA #5662.
1,2,2026-08-15 17:18:27,analista01,10.0.190.207,BAJA,EXITOSO,Comunicación detectada entre dispositivos monitoreados. Registro masivo VIGIA #5663.
1,4,2026-08-23 23:44:03,servicio_web,172.16.184.200,CRITICA,BLOQUEADO,Actividad potencialmente comprometida. Registro masivo VIGIA #5664.
1,2,2026-08-30 22:37:40,desconocido,172.16.50.204,BAJA,EXITOSO,Actividad inusual registrada desde una dirección IP. Registro masivo VIGIA #5665.
1,4,2026-09-09 04:10:15,servicio_web,172.16.177.242,CRITICA,BLOQUEADO,Actividad potencialmente comprometida. Registro masivo VIGIA #5666.
1,4,2026-09-04 04:44:42,usuario02,192.168.38.172,ALTA,FALLIDO,Comportamiento crítico detectado durante el monitoreo. Registro masivo VIGIA #5667.
1,4,2026-08-31 06:35:24,sistema,172.16.237.226,ALTA,BLOQUEADO,Amenaza crítica detectada por el sistema. Registro masivo VIGIA #5668.
1,3,2026-08-20 03:15:22,usuario02,172.16.119.48,ALTA,BLOQUEADO,Usuario accede a recurso protegido. Registro masivo VIGIA #5669.
1,2,2026-09-03 10:03:11,admin,10.0.184.27,MEDIA,BLOQUEADO,Tráfico de red detectado desde un origen interno. Registro masivo VIGIA #5670.
1,4,2026-09-01 12:26:49,servicio_web,10.0.150.91,CRITICA,BLOQUEADO,Amenaza crítica detectada por el sistema. Registro masivo VIGIA #5671.
1,4,2026-08-14 13:25:31,usuario02,192.168.173.149,CRITICA,BLOQUEADO,Amenaza crítica detectada por el sistema. Registro masivo VIGIA #5672.
1,1,2026-08-18 04:53:44,admin,10.0.230.49,MEDIA,BLOQUEADO,Intento de acceso con credenciales incorrectas. Registro masivo VIGIA #5673.
1,2,2026-08-31 00:45:10,usuario03,192.168.248.13,ALTA,BLOQUEADO,Actividad de red registrada para análisis. Registro masivo VIGIA #5674.
1,4,2026-09-03 02:11:37,analista01,172.16.175.82,MEDIA,BLOQUEADO,Evento de seguridad que requiere atención prioritaria. Registro masivo VIGIA #5675.
1,3,2026-08-15 14:32:05,usuario02,10.0.74.15,MEDIA,FALLIDO,Acceso realizado fuera del horario habitual. Registro masivo VIGIA #5676.
1,2,2026-09-10 16:27:51,usuario02,10.0.76.93,MEDIA,EXITOSO,Comunicación detectada entre dispositivos monitoreados. Registro masivo VIGIA #5677.
1,2,2026-09-10 15:47:17,analista01,172.16.26.56,ALTA,BLOQUEADO,Actividad inusual registrada desde una dirección IP. Registro masivo VIGIA #5678.
1,3,2026-08-13 21:34:40,admin,192.168.240.218,ALTA,EXITOSO,Acceso autorizado a recurso del sistema. Registro masivo VIGIA #5679.
1,4,2026-08-16 05:32:20,usuario01,10.0.131.195,CRITICA,EXITOSO,Actividad de alta gravedad registrada. Registro masivo VIGIA #5680.
1,1,2026-09-02 21:17:47,desconocido,192.168.221.127,MEDIA,BLOQUEADO,Múltiples intentos de autenticación registrados. Registro masivo VIGIA #5681.
1,1,2026-09-11 14:46:16,sistema,172.16.242.177,MEDIA,EXITOSO,Autenticación bloqueada por política de seguridad. Registro masivo VIGIA #5682.
1,2,2026-08-20 07:59:08,usuario03,10.0.208.24,MEDIA,BLOQUEADO,Actividad detectada desde una dirección IP no habitual. Registro masivo VIGIA #5683.
1,2,2026-08-13 02:08:45,servicio_web,10.0.212.125,BAJA,BLOQUEADO,Tráfico de red detectado desde un origen interno. Registro masivo VIGIA #5684.
1,2,2026-08-27 21:14:52,desconocido,10.0.14.141,MEDIA,EXITOSO,Tráfico de red detectado desde un origen interno. Registro masivo VIGIA #5685.
1,3,2026-09-02 03:54:08,analista01,172.16.54.205,BAJA,EXITOSO,Acceso autorizado a recurso del sistema. Registro masivo VIGIA #5686.
1,1,2026-08-21 05:13:19,usuario02,10.0.73.58,MEDIA,BLOQUEADO,Inicio de sesión exitoso. Registro masivo VIGIA #5687.
1,3,2026-08-24 04:30:13,usuario02,172.16.176.79,MEDIA,EXITOSO,Actividad detectada en horario no habitual. Registro masivo VIGIA #5688.
1,4,2026-08-15 03:47:00,servicio_web,10.0.206.168,CRITICA,FALLIDO,Evento de seguridad que requiere atención prioritaria. Registro masivo VIGIA #5689.
1,3,2026-08-30 15:19:05,usuario02,192.168.69.221,ALTA,FALLIDO,Acceso autorizado a recurso del sistema. Registro masivo VIGIA #5690.
1,2,2026-08-27 03:49:04,usuario02,10.0.185.145,MEDIA,BLOQUEADO,Conexión rechazada por política de seguridad. Registro masivo VIGIA #5691.
1,1,2026-08-20 01:26:35,sistema,10.0.147.65,MEDIA,FALLIDO,Intento de autenticación fallida. Registro masivo VIGIA #5692.
1,2,2026-09-01 18:05:42,usuario01,172.16.22.97,BAJA,EXITOSO,Actividad detectada desde una dirección IP no habitual. Registro masivo VIGIA #5693.
1,4,2026-08-31 03:53:09,usuario02,192.168.204.165,CRITICA,BLOQUEADO,Actividad potencialmente comprometida. Registro masivo VIGIA #5694.
1,2,2026-08-21 19:55:43,sistema,192.168.73.219,ALTA,EXITOSO,Comunicación detectada entre dispositivos monitoreados. Registro masivo VIGIA #5695.
1,3,2026-09-10 10:44:50,usuario03,172.16.183.119,ALTA,EXITOSO,Actividad administrativa registrada. Registro masivo VIGIA #5696.
1,3,2026-08-22 15:41:54,admin,172.16.95.203,MEDIA,EXITOSO,Usuario accede a recurso protegido. Registro masivo VIGIA #5697.
1,3,2026-08-18 23:31:09,servicio_web,172.16.152.101,MEDIA,BLOQUEADO,Usuario accede a recurso protegido. Registro masivo VIGIA #5698.
1,4,2026-08-13 18:19:43,usuario01,10.0.39.74,CRITICA,FALLIDO,Actividad de alta gravedad registrada. Registro masivo VIGIA #5699.
1,2,2026-08-19 03:25:52,desconocido,192.168.132.177,ALTA,EXITOSO,Conexión de red registrada por el sistema. Registro masivo VIGIA #5700.
1,3,2026-08-28 02:22:10,analista01,172.16.141.70,CRITICA,EXITOSO,Acceso realizado fuera del horario habitual. Registro masivo VIGIA #5701.
1,4,2026-08-14 20:14:24,usuario03,10.0.144.110,CRITICA,FALLIDO,Comportamiento crítico detectado durante el monitoreo. Registro masivo VIGIA #5702.
1,4,2026-09-06 19:48:23,analista01,172.16.210.169,MEDIA,BLOQUEADO,Amenaza crítica detectada por el sistema. Registro masivo VIGIA #5703.
1,4,2026-08-18 16:55:56,servicio_web,10.0.28.144,CRITICA,BLOQUEADO,Actividad de alta gravedad registrada. Registro masivo VIGIA #5704.
1,2,2026-08-29 16:54:49,servicio_web,10.0.92.118,BAJA,EXITOSO,Comunicación detectada entre dispositivos monitoreados. Registro masivo VIGIA #5705.
1,3,2026-09-06 03:55:40,analista01,10.0.188.25,ALTA,FALLIDO,Acceso realizado fuera del horario habitual. Registro masivo VIGIA #5706.
1,2,2026-08-14 09:52:59,usuario01,192.168.175.196,BAJA,EXITOSO,Tráfico de red detectado desde un origen interno. Registro masivo VIGIA #5707.
1,3,2026-09-02 11:29:44,usuario01,192.168.174.60,BAJA,EXITOSO,Actividad detectada en horario no habitual. Registro masivo VIGIA #5708.
1,4,2026-09-07 00:16:23,usuario02,10.0.53.200,ALTA,FALLIDO,Intento de acceso no autorizado detectado. Registro masivo VIGIA #5709.
1,4,2026-08-19 23:04:05,analista01,192.168.60.47,CRITICA,EXITOSO,Actividad potencialmente comprometida. Registro masivo VIGIA #5710.
1,2,2026-09-10 05:00:27,desconocido,192.168.9.185,ALTA,EXITOSO,Actividad detectada desde una dirección IP no habitual. Registro masivo VIGIA #5711.
1,4,2026-08-21 04:09:44,usuario03,192.168.155.12,ALTA,BLOQUEADO,Evento crítico detectado en sistema monitoreado. Registro masivo VIGIA #5712.
1,1,2026-08-27 18:21:18,desconocido,10.0.179.177,MEDIA,EXITOSO,Intento de acceso con credenciales incorrectas. Registro masivo VIGIA #5713.
1,4,2026-08-23 03:16:33,sistema,172.16.170.232,CRITICA,EXITOSO,Actividad potencialmente comprometida. Registro masivo VIGIA #5714.
1,2,2026-08-31 04:00:50,usuario03,172.16.100.249,MEDIA,BLOQUEADO,Actividad inusual registrada desde una dirección IP. Registro masivo VIGIA #5715.
1,1,2026-09-03 19:51:08,usuario03,172.16.182.222,MEDIA,FALLIDO,Múltiples intentos de autenticación registrados. Registro masivo VIGIA #5716.
1,4,2026-08-26 14:08:41,admin,192.168.83.41,ALTA,FALLIDO,Actividad potencialmente comprometida. Registro masivo VIGIA #5717.
1,3,2026-08-14 04:29:45,sistema,192.168.17.200,MEDIA,EXITOSO,Acceso autorizado a recurso del sistema. Registro masivo VIGIA #5718.
1,2,2026-08-28 02:24:55,usuario02,10.0.210.12,BAJA,BLOQUEADO,Actividad inusual registrada desde una dirección IP. Registro masivo VIGIA #5719.
1,3,2026-09-05 06:47:40,admin,10.0.113.13,BAJA,EXITOSO,Usuario accede a recurso protegido. Registro masivo VIGIA #5720.
1,3,2026-08-14 02:38:36,sistema,10.0.216.75,MEDIA,EXITOSO,Acceso realizado fuera del horario habitual. Registro masivo VIGIA #5721.
1,4,2026-08-14 02:49:17,usuario01,192.168.241.13,CRITICA,BLOQUEADO,Actividad de alta gravedad registrada. Registro masivo VIGIA #5722.
1,2,2026-08-18 21:00:00,analista01,192.168.61.70,MEDIA,BLOQUEADO,Actividad inusual registrada desde una dirección IP. Registro masivo VIGIA #5723.
1,4,2026-09-10 07:43:32,analista01,172.16.200.253,CRITICA,FALLIDO,Actividad de alta gravedad registrada. Registro masivo VIGIA #5724.
1,1,2026-08-15 18:44:22,usuario02,10.0.22.32,ALTA,FALLIDO,Usuario autenticado correctamente. Registro masivo VIGIA #5725.
1,1,2026-09-07 18:49:58,desconocido,192.168.28.46,MEDIA,EXITOSO,Inicio de sesión exitoso. Registro masivo VIGIA #5726.
1,2,2026-09-09 07:31:23,admin,192.168.104.193,MEDIA,EXITOSO,Conexión de red registrada por el sistema. Registro masivo VIGIA #5727.
1,3,2026-09-06 21:43:28,usuario03,172.16.133.79,MEDIA,BLOQUEADO,Actividad administrativa registrada. Registro masivo VIGIA #5728.
1,4,2026-08-17 19:26:10,admin,172.16.119.201,MEDIA,BLOQUEADO,Evento crítico detectado en sistema monitoreado. Registro masivo VIGIA #5729.
1,3,2026-09-02 06:32:51,sistema,10.0.61.64,ALTA,BLOQUEADO,Actividad detectada en horario no habitual. Registro masivo VIGIA #5730.
1,1,2026-08-25 22:24:22,admin,172.16.78.173,ALTA,BLOQUEADO,Inicio de sesión exitoso. Registro masivo VIGIA #5731.
1,4,2026-08-21 20:41:53,usuario03,10.0.203.128,CRITICA,FALLIDO,Evento de seguridad que requiere atención prioritaria. Registro masivo VIGIA #5732.
1,3,2026-09-10 10:46:03,admin,10.0.4.182,MEDIA,BLOQUEADO,Acceso bloqueado por política de seguridad. Registro masivo VIGIA #5733.
